matchsource,matchseq,matchid,mapid,time,p_date,bnetid,heroid,teamid,eventtype,roletype,pos_x,pos_y,pos_z,amount
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2578387,20160327,50706910,207165582859042819,1,damage,receiver,34.599609375,57.3662109375,-147.775390625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2690668,20160327,111109783,207165582859042938,0,damage,receiver,44.1259765625,61.55078125,-154.2265625,77.96041107177734
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2724322,20160327,56472522,207165582859042825,1,damage,receiver,28.5703125,57.43359375,-162.4931640625,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2900351,20160327,70516858,207165582859042937,0,damage,receiver,28.205078125,57.3681640625,-155.77734375,6.420000076293945
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2912489,20160327,50706910,207165582859042819,1,damage,receiver,19.9306640625,61.3935546875,-149.947265625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2746591,20160327,74845701,207165582859042823,0,damage,receiver,26.4619140625,57.3681640625,-160.490234375,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2865480,20160327,55382056,207165582859042926,0,damage,receiver,35.92578125,60.37109375,-168.40234375,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2497997,20160327,55894603,207165582859042937,1,damage,receiver,23.5791015625,58.333984375,-160.6259765625,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2510089,20160327,50706910,207165582859042819,1,damage,receiver,37.65234375,59.1435546875,-154.04296875,1.860000491142273
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2567861,20160327,51730318,207165582859042880,1,damage,receiver,20.4638671875,59.4033203125,-163.0830078125,17.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2887065,20160327,52169656,207165582859042920,0,damage,receiver,50.583984375,60.373046875,-159.453125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3010374,20160327,79177,207165582859042938,1,damage,receiver,35.5322265625,58.806640625,-162.0849609375,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3192118,20160327,55382056,207165582859042938,0,damage,receiver,51.5087890625,60.3994140625,-153.01171875,2.880000114440918
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3213592,20160327,56472522,207165582859042825,1,damage,receiver,36.650390625,58.12890625,-153.2734375,8.583333969116211
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3141618,20160327,111109783,207165582859042938,0,damage,receiver,47.181640625,60.365234375,-154.7138671875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3184669,20160327,70516858,207165582859042937,0,damage,receiver,27.6328125,57.80859375,-150.4326171875,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3255158,20160327,51730318,207165582859042926,1,damage,receiver,22.419921875,57.369140625,-150.0380859375,9.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2629239,20160327,111109783,207165582859042938,0,damage,receiver,29.72265625,57.365234375,-156.6533203125,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2796687,20160327,111109783,207165582859042938,0,damage,receiver,29.984375,57.365234375,-151.8359375,2.880000114440918
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2832937,20160327,303069913,207165582859042920,1,damage,receiver,13.35546875,60.369140625,-169.9970703125,28.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2863717,20160327,111109783,207165582859042938,0,damage,receiver,32.8232421875,57.365234375,-156.8388671875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2957100,20160327,79177,207165582859042938,1,damage,receiver,22.591796875,60.5751953125,-155.88671875,8.5
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3046893,20160327,79177,207165582859042938,1,damage,receiver,30.77734375,57.365234375,-158.048828125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3146000,20160327,52169656,207165582859042920,0,damage,receiver,39.58203125,60.0908203125,-154.56640625,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3052937,20160327,52169656,207165582859042920,0,damage,receiver,44.81640625,60.369140625,-152.416015625,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2501423,20160327,55894603,207165582859042937,1,damage,receiver,23.2119140625,57.3662109375,-154.451171875,5.8306379318237305
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2689763,20160327,111109783,207165582859042938,0,damage,receiver,41.404296875,60.5166015625,-153.0322265625,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2755496,20160327,56472522,207165582859042825,1,damage,receiver,33.1103515625,57.5361328125,-152.126953125,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3209496,20160327,70516858,207165582859042937,0,damage,receiver,24.080078125,57.365234375,-146.7001953125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2983520,20160327,51730318,207165582859042926,1,damage,receiver,24.1484375,57.365234375,-147.392578125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3097868,20160327,111109783,207165582859042938,0,damage,receiver,23.2626953125,57.365234375,-153.119140625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3131572,20160327,303069913,207165582859042920,1,damage,receiver,15.17578125,60.3681640625,-167.0966796875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3135149,20160327,111109783,207165582859042938,0,damage,receiver,31.0732421875,57.4189453125,-152.8203125,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3191927,20160327,50020166,207165582859042821,0,damage,receiver,45.828125,61.2744140625,-155.2607421875,6.720000267028809
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3284962,20160327,55894603,207165582859042937,1,damage,receiver,24.025390625,57.7509765625,-154.234375,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2516442,20160327,303069913,207165582859042920,1,damage,receiver,16.642578125,60.7880859375,-167.1162109375,17.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2615293,20160327,55894603,207165582859042937,1,damage,receiver,25.6376953125,57.3369140625,-155.42578125,100.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2798732,20160327,50706910,207165582859042819,1,damage,receiver,35.8974609375,58.923828125,-162.6533203125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2572244,20160327,50020166,207165582859042857,0,damage,receiver,38.7236328125,59.447265625,-154.5234375,64.5621337890625
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2679957,20160327,111109783,207165582859042938,0,damage,receiver,28.5654296875,57.6591796875,-154.2939453125,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2887874,20160327,70516858,207165582859042937,0,damage,receiver,41.0107421875,60.5166015625,-153.091796875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2885874,20160327,50706910,207165582859042819,1,damage,receiver,36.5087890625,60.716796875,-168.1298828125,75.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3093730,20160327,70516858,207165582859042937,0,damage,receiver,28.337890625,57.365234375,-154.2578125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3273153,20160327,55382056,207165582859042938,0,damage,receiver,29.6357421875,57.365234375,-158.05078125,11.504136085510254
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2563682,20160327,52169656,207165582859042920,0,damage,receiver,22.4951171875,57.3681640625,-154.408203125,2.880000114440918
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2569577,20160327,51730318,207165582859042880,1,damage,receiver,20.4267578125,59.55859375,-163.8203125,17.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2719707,20160327,303069913,207165582859042920,1,damage,receiver,20.4560546875,60.314453125,-165.267578125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2749403,20160327,74845701,207165582859042823,0,damage,receiver,30.5361328125,57.3681640625,-158.6337890625,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2866100,20160327,303069913,207165582859042920,1,damage,receiver,15.5595703125,60.853515625,-154.013671875,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3073206,20160327,50020166,207165582859042821,0,damage,receiver,49.7578125,60.369140625,-154.185546875,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3186573,20160327,303069913,207165582859042920,1,damage,receiver,18.6640625,60.4013671875,-166.8203125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3216538,20160327,55894603,207165582859042937,1,damage,receiver,24.140625,57.365234375,-154.3505859375,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3030037,20160327,111109783,207165582859042938,0,damage,receiver,44.0859375,60.369140625,-145.6435546875,9.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3192688,20160327,51730318,207165582859042926,1,damage,receiver,18.8701171875,63.130859375,-161.818359375,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3247068,20160327,55894603,207165582859042937,1,damage,receiver,32.97265625,57.521484375,-160.5556640625,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3288344,20160327,50706910,207165582859042819,1,damage,receiver,27.318359375,57.369140625,-156.98046875,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2957528,20160327,51730318,207165582859042926,1,damage,receiver,25.861328125,57.365234375,-158.30859375,120.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3161287,20160327,56472522,207165582859042825,1,damage,receiver,21.3583984375,60.3828125,-168.3603515625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3298057,20160327,55382056,207165582859042938,0,damage,receiver,34.99609375,57.505859375,-154.8271484375,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2581631,20160327,52169656,207165582859042920,0,damage,receiver,32.375,57.8466796875,-153.6162109375,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2759922,20160327,55382056,207165582859042926,0,damage,receiver,34.6142578125,57.9150390625,-148.5400390625,6.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2864195,20160327,50020166,207165582859042857,0,damage,receiver,37.4501953125,58.6337890625,-154.1640625,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2869009,20160327,55894603,207165582859042937,1,damage,receiver,19.76953125,62.33203125,-161.607421875,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2494329,20160327,79177,207165582859042938,1,damage,receiver,28.2158203125,57.365234375,-161.34765625,7.347643852233887
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2497092,20160327,79177,207165582859042938,1,damage,receiver,20.50390625,58.3779296875,-154.388671875,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2510852,20160327,303069913,207165582859042920,1,damage,receiver,14.734375,60.3701171875,-165.95703125,14.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2567671,20160327,51730318,207165582859042880,1,damage,receiver,20.447265625,59.3623046875,-163.00390625,35.295448303222656
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2612578,20160327,55894603,207165582859042937,1,damage,receiver,24.6279296875,57.365234375,-160.0556640625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2769534,20160327,56472522,207165582859042825,1,damage,receiver,20.423828125,57.369140625,-156.1552734375,17.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2520681,20160327,74845701,207165582859042823,0,damage,receiver,35.2578125,57.3681640625,-155.283203125,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2674574,20160327,70516858,207165582859042937,0,damage,receiver,30.3740234375,57.365234375,-150.9052734375,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2675526,20160327,55382056,207165582859042926,0,damage,receiver,41.796875,61.1865234375,-159.5810546875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2731271,20160327,52169656,207165582859042920,0,damage,receiver,23.39453125,57.3681640625,-154.181640625,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2806451,20160327,52169656,207165582859042920,0,damage,receiver,33.8095703125,57.365234375,-150.8623046875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2618005,20160327,55894603,207165582859042937,1,damage,receiver,25.5693359375,58.240234375,-159.87109375,50.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2611435,20160327,50706910,207165582859042819,1,damage,receiver,28.2158203125,57.6279296875,-151.42578125,7.416667461395264
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2720231,20160327,56472522,207165582859042825,1,damage,receiver,30.4453125,57.365234375,-152.8544921875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2723894,20160327,56472522,207165582859042825,1,damage,receiver,28.705078125,57.3671875,-162.4580078125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3141428,20160327,70516858,207165582859042937,0,damage,receiver,28.033203125,58.09375,-160.6318359375,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3186621,20160327,52169656,207165582859042920,0,damage,receiver,30.4248046875,57.369140625,-150.9423828125,8.000001907348633
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3213829,20160327,50706910,207165582859042819,1,damage,receiver,29.5322265625,61.23828125,-149.759765625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3228583,20160327,74845701,207165582859042823,0,damage,receiver,23.8642578125,57.365234375,-154.3125,2.1791434288024902
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3238255,20160327,52169656,207165582859042920,0,damage,receiver,28.1083984375,57.365234375,-158.19921875,36.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2970004,20160327,70516858,207165582859042848,0,damage,receiver,24.1162109375,57.369140625,-146.904296875,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3072445,20160327,50706910,207165582859042819,1,damage,receiver,47.1318359375,60.3681640625,-155.6142578125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3161810,20160327,79177,207165582859042938,1,damage,receiver,23.486328125,57.369140625,-151.2333984375,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3210448,20160327,55382056,207165582859042938,0,damage,receiver,43.5595703125,61.0546875,-153.916015625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2660762,20160327,79177,207165582859042938,1,damage,receiver,-2.2392578125,60.36328125,-166.228515625,295.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2690287,20160327,79177,207165582859042938,1,damage,receiver,29.0390625,57.365234375,-159.9326171875,28.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2727656,20160327,52169656,207165582859042920,0,damage,receiver,29.287109375,57.365234375,-152.564453125,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2801161,20160327,111109783,207165582859042938,0,damage,receiver,33.833984375,57.650390625,-153.2333984375,40.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2891446,20160327,51730318,207165582859042926,1,damage,receiver,17.6396484375,61.8857421875,-155.8466796875,1.531095266342163
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3005710,20160327,55894603,207165582859042937,1,damage,receiver,21.8486328125,57.5546875,-153.0283203125,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3054366,20160327,111109783,207165582859042938,0,damage,receiver,23.7958984375,57.365234375,-147.6376953125,30.668743133544922
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3128194,20160327,55894603,207165582859042937,1,damage,receiver,29.0859375,58.244140625,-154.6318359375,8.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3146666,20160327,56472522,207165582859042825,1,damage,receiver,32.009765625,57.365234375,-154.8505859375,24.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3188192,20160327,74845701,207165582859042823,0,damage,receiver,22.873046875,57.365234375,-152.96875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3308059,20160327,74845701,207165582859042823,0,damage,receiver,35.859375,57.4580078125,-156.1083984375,12.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3093730,20160327,111109783,207165582859042938,0,damage,receiver,23.068359375,57.3642578125,-154.5947265625,17.0
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3142095,20160327,111109783,207165582859042938,0,damage,receiver,46.6142578125,60.365234375,-154.4931640625,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3209924,20160327,111109783,207165582859042938,0,damage,receiver,32.697265625,57.6982421875,-153.2841796875,8.000000953674316
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3259111,20160327,55894603,207165582859042937,1,damage,receiver,22.8095703125,57.3681640625,-157.6220703125,5.760000228881836
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3277344,20160327,70516858,207165582859042825,0,damage,receiver,24.85546875,57.365234375,-153.7705078125,1.5
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2664527,20160327,70516858,207165582859042937,0,healing,giver,24.8115234375,57.365234375,-154.2001953125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2728657,20160327,70516858,207165582859042937,0,healing,giver,29.337890625,57.365234375,-160.38671875,2.303999662399292
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2713948,20160327,70516858,207165582859042937,0,healing,giver,35.2705078125,57.4453125,-154.2529296875,2.436000108718872
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2722085,20160327,55894603,207165582859042937,1,healing,giver,22.125,57.42578125,-153.0537109375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2788352,20160327,55894603,207165582859042937,1,healing,giver,29.0966796875,61.22265625,-175.484375,5.440000057220459
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2801590,20160327,70516858,207165582859042937,0,healing,giver,34.0322265625,57.42578125,-154.6337890625,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2802782,20160327,70516858,207165582859042937,0,healing,giver,33.890625,57.4248046875,-154.6962890625,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2557916,20160327,55894603,207165582859042937,1,healing,giver,22.330078125,59.3740234375,-162.9736328125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2575817,20160327,55894603,207165582859042937,1,healing,giver,23.05078125,57.365234375,-158.90234375,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2790019,20160327,70516858,207165582859042937,0,healing,giver,31.4580078125,57.3681640625,-154.7490234375,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2791020,20160327,70516858,207165582859042937,0,healing,giver,28.947265625,57.6513671875,-150.470703125,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2481858,20160327,55894603,207165582859042937,1,healing,giver,29.666015625,60.4638671875,-164.6513671875,7.679999828338623
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2565586,20160327,55894603,207165582859042937,1,healing,giver,22.8603515625,57.365234375,-154.009765625,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2787591,20160327,55894603,207165582859042937,1,healing,giver,27.6474609375,60.64453125,-171.455078125,2.1600000858306885
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2881108,20160327,55894603,207165582859042937,1,healing,giver,18.1220703125,59.953125,-152.4677734375,7.680000305175781
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3134053,20160327,51730318,207165582859042926,1,healing,giver,24.341796875,57.3603515625,-156.1376953125,3.8787882328033447
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3149141,20160327,51730318,207165582859042926,1,healing,giver,25.169921875,57.365234375,-161.126953125,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3172426,20160327,70516858,207165582859042937,0,healing,giver,31.5830078125,57.3681640625,-153.033203125,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2726323,20160327,70516858,207165582859042937,0,healing,giver,26.9521484375,58.3125,-160.703125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2814357,20160327,70516858,207165582859042937,0,healing,giver,22.947265625,57.365234375,-152.2841796875,2.483999729156494
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2874579,20160327,55382056,207165582859042926,0,healing,giver,31.287109375,58.2822265625,-156.900390625,3.8787879943847656
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2968624,20160327,55894603,207165582859042937,1,healing,giver,35.5908203125,57.55859375,-152.8984375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2635004,20160327,55894603,207165582859042937,1,healing,giver,19.6884765625,59.125,-155.08984375,2.483999729156494
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2979337,20160327,51730318,207165582859042926,1,healing,giver,23.029296875,57.365234375,-150.5908203125,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2983615,20160327,55382056,207165582859042926,0,healing,giver,36.4404296875,57.427734375,-159.4931640625,3.878788471221924
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3096250,20160327,51730318,207165582859042926,1,healing,giver,21.23046875,58.1396484375,-155.6318359375,3.2727277278900146
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2548723,20160327,55894603,207165582859042937,1,healing,giver,21.931640625,57.8857421875,-160.162109375,8.279999732971191
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2599151,20160327,55382056,207165582859042926,0,healing,giver,36.1875,60.37109375,-165.431640625,4.484848976135254
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2658905,20160327,55894603,207165582859042937,1,healing,giver,29.27734375,57.365234375,-151.17578125,2.255999803543091
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2661620,20160327,70516858,207165582859042937,0,healing,giver,31.1904296875,57.365234375,-152.0048828125,2.303999900817871
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2717138,20160327,55894603,207165582859042937,1,healing,giver,26.8818359375,58.1220703125,-154.38671875,2.124000072479248
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2813263,20160327,55894603,207165582859042937,1,healing,giver,26.0205078125,57.4609375,-143.8798828125,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2918966,20160327,70516858,207165582859042937,0,healing,giver,25.0703125,59.080078125,-157.4716796875,1.920013427734375
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2968576,20160327,70516858,207165582859042848,0,healing,giver,24.515625,57.369140625,-146.3681640625,4.525000095367432
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3212259,20160327,55894603,207165582859042937,1,healing,giver,34.96875,59.7353515625,-157.56640625,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2506517,20160327,70516858,207165582859042880,0,healing,giver,37.5654296875,58.7744140625,-152.7158203125,14.40000057220459
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2587863,20160327,55894603,207165582859042937,1,healing,giver,30.0869140625,57.365234375,-161.79296875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2798589,20160327,70516858,207165582859042937,0,healing,giver,34.5439453125,57.3662109375,-157.818359375,5.12000036239624
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2909353,20160327,70516858,207165582859042937,0,healing,giver,34.107421875,57.365234375,-155.8935546875,2.4479997158050537
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2949008,20160327,55894603,207165582859042937,1,healing,giver,41.3662109375,60.3642578125,-168.6181640625,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3143953,20160327,55894603,207165582859042937,1,healing,giver,22.408203125,58.4658203125,-159.8642578125,7.480000019073486
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3151240,20160327,55894603,207165582859042937,1,healing,giver,24.7080078125,57.361328125,-153.44921875,4.095999717712402
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2550011,20160327,55894603,207165582859042937,1,healing,giver,22.5625,57.990234375,-157.15234375,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2639528,20160327,55894603,207165582859042937,1,healing,giver,34.4736328125,58.5048828125,-158.490234375,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2725943,20160327,55894603,207165582859042937,1,healing,giver,28.9638671875,57.3681640625,-153.7607421875,2.30400013923645
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,2947244,20160327,55382056,207165582859042926,0,healing,giver,45.3193359375,60.365234375,-161.7431640625,4.5252532958984375
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3175663,20160327,70516858,207165582859042937,0,healing,giver,36.8115234375,59.6669921875,-163.9169921875,7.679999351501465
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3193449,20160327,55894603,207165582859042937,1,healing,giver,27.103515625,61.22265625,-163.1982421875,7.679998874664307
134726424521015543,8890167282009964556,134726424521015543|8890167282009964556,576460752303425133,3231107,20160327,55894603,207165582859042937,1,healing,giver,23.15234375,58.0029296875,-152.2607421875,7.319999694824219
